id_reserva;Día de semana de fecha_venta;Hora de turno;canal;cpais_id;descuento;genero;provincia;tarifa;tipo_servicio;fecha_venta;familia;precio
4502;viernes;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-07-2020;familia_1;35
4503;viernes;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-07-2020;familia_1;35
4504;viernes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4505;viernes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4506;viernes;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4507;viernes;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4508;viernes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4509;viernes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2020;familia_1;35
4510;sábado;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4511;sábado;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4512;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4513;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4514;sábado;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4515;sábado;10;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-07-2021;familia_1;35
4516;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-07-2021;familia_1;35
4517;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-07-2021;familia_1;35
4518;sábado;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-07-2021;familia_1;35
4519;sábado;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-07-2021;familia_1;35
4520;sábado;10;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4521;sábado;10;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4522;sábado;10;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4523;sábado;10;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4524;sábado;12;canal_1;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4525;sábado;12;canal_1;Pais_1;20;M;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-07-2021;familia_1;35
4526;sábado;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2019;familia_1;35
4527;sábado;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-08-2019;familia_1;35
4528;sábado;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2019;familia_1;35
4529;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_3;17-08-2019;familia_1;35
4530;sábado;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2019;familia_1;35
4531;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_3;tarifa_1;tipo_servicio_3;17-08-2019;familia_1;35
4532;lunes;18;canal_2;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-08-2020;familia_1;35
4533;lunes;18;canal_2;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-08-2020;familia_1;35
4534;lunes;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-08-2020;familia_1;35
4535;lunes;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-08-2020;familia_1;35
4536;lunes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2020;familia_1;35
4537;lunes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2020;familia_1;35
4538;martes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-08-2021;familia_1;35
4539;martes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-08-2021;familia_1;35
4540;martes;14;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-08-2021;familia_1;35
4541;martes;14;canal_2;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-08-2021;familia_1;35
4542;martes;20;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-08-2021;familia_1;35
4543;martes;20;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-08-2021;familia_1;35
4544;martes;16;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2021;familia_1;35
4545;martes;16;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2021;familia_1;35
4546;martes;14;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2021;familia_1;35
4547;martes;14;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-08-2021;familia_1;35
4548;martes;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-09-2019;familia_1;35
4549;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4550;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4551;jueves;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4552;jueves;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4553;jueves;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4554;jueves;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2020;familia_1;35
4555;viernes;10;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-09-2021;familia_1;35
4556;viernes;10;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-09-2021;familia_1;35
4557;viernes;10;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-09-2021;familia_1;35
4558;viernes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2021;familia_1;35
4559;viernes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2021;familia_1;35
4560;viernes;12;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2021;familia_1;35
4561;viernes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-09-2021;familia_1;35
4562;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4563;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4564;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4565;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4566;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4567;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4568;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4569;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4570;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4571;viernes;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4572;viernes;14;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4573;viernes;14;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-09-2021;familia_1;35
4574;viernes;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-09-2021;familia_1;35
4575;viernes;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-09-2021;familia_1;35
4576;viernes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-09-2021;familia_1;35
4577;jueves;14;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4578;jueves;14;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4579;jueves;20;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2019;familia_1;35
4580;jueves;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4581;jueves;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2019;familia_1;35
4582;jueves;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4583;jueves;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4584;jueves;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2019;familia_1;35
4585;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4586;jueves;12;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_3;17-10-2019;familia_1;35
4587;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4588;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4589;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4590;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4591;sábado;20;canal_3;Pais_1;0;M;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4592;sábado;20;canal_3;Pais_1;0;M;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4593;sábado;20;canal_3;Pais_1;0;M;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4594;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4595;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4596;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4597;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4598;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4599;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4600;sábado;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4601;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4602;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-10-2020;familia_1;35
4603;sábado;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2020;familia_1;35
4604;sábado;18;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2020;familia_1;35
4605;sábado;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-10-2020;familia_1;35
4606;domingo;16;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-10-2021;familia_1;35
4607;domingo;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-10-2021;familia_1;35
4608;domingo;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-10-2021;familia_1;35
4609;domingo;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-10-2021;familia_1;35
4610;domingo;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2021;familia_1;35
4611;domingo;18;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-10-2021;familia_1;35
4612;domingo;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2019;familia_1;35
4613;domingo;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2019;familia_1;35
4614;miércoles;20;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_4;tipo_servicio_1;17-11-2021;familia_1;35
4615;miércoles;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4616;miércoles;16;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4617;miércoles;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4618;miércoles;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4619;miércoles;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4620;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4621;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4622;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4623;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4624;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4625;miércoles;12;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4626;miércoles;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-11-2021;familia_1;35
4627;miércoles;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-11-2021;familia_1;35
4628;miércoles;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4629;miércoles;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4630;miércoles;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4631;miércoles;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4632;miércoles;12;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4633;miércoles;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4634;miércoles;14;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4635;miércoles;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-11-2021;familia_1;35
4636;miércoles;18;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-11-2021;familia_1;35
4637;miércoles;18;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_2;tipo_servicio_3;17-11-2021;familia_1;35
4638;miércoles;14;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-11-2021;familia_1;35
4639;martes;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4640;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4641;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4642;martes;18;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4643;martes;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4644;martes;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4645;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4646;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4647;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4648;martes;12;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4649;martes;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4650;martes;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4651;martes;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4652;martes;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4653;martes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4654;martes;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4655;martes;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4656;martes;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4657;martes;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4658;martes;20;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4659;martes;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4660;martes;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4661;martes;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4662;martes;20;canal_3;Pais_1;0;H;PROVINCIA_4;tarifa_1;tipo_servicio_1;17-12-2019;familia_1;35
4663;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2020;familia_1;35
4664;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2020;familia_1;35
4665;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2020;familia_1;35
4666;jueves;18;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;17-12-2020;familia_1;35
4667;jueves;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-12-2020;familia_1;35
4668;jueves;16;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-12-2020;familia_1;35
4669;jueves;18;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-12-2020;familia_1;35
4670;jueves;18;canal_3;Pais_1;25;H;PROVINCIA_1;tarifa_1;tipo_servicio_3;17-12-2020;familia_1;35
4671;viernes;16;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4672;viernes;16;canal_2;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4673;viernes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4674;viernes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4675;viernes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4676;viernes;18;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;17-12-2021;familia_1;35
4677;viernes;20;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;18-01-2019;familia_1;35
4678;sábado;10;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4679;sábado;10;canal_1;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4680;sábado;14;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4681;sábado;14;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4682;sábado;20;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4683;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4684;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4685;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4686;sábado;16;canal_1;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4687;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4688;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4689;sábado;16;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4690;sábado;16;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4691;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4692;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4693;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4694;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4695;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4696;sábado;14;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4714;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4715;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4716;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4717;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4718;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4719;sábado;20;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4720;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4721;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4722;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4723;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4724;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4725;sábado;18;canal_2;Pais_1;0;H;PROVINCIA_2;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4726;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4727;sábado;20;canal_3;Pais_1;0;H;PROVINCIA_1;tarifa_1;tipo_servicio_1;18-01-2020;familia_1;35
4728;sábado;18;canal_2;Pais_1;20;H;PROVINCIA_4;tarifa_3;tipo_servicio_3;18-01-2020;familia_1;35
4729;sábado;18;canal_2;Pais_1;20;H;PROVINCIA_2;tarifa_3;tipo_servicio_3;18-01-2020;familia_1;35
4730;sábado;16;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;18-01-2020;familia_1;35
4731;sábado;16;canal_3;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;18-01-2020;familia_1;35
4732;lunes;16;canal_1;Pais_1;20;H;PROVINCIA_1;tarifa_3;tipo_servicio_3;18-01-2021;familia_1;35
